class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
sn,0.6383441686630249,0.6641743183135986,-0.3291636109352112,0.9975524544715881,0.6357966065406799,0.6467613577842712,-0.3502209484577179,0.9970253109931946,0.6372361183166504,0.645117998123169,-0.35019317269325256,0.9976152181625366,0.6388816237449646,0.6433443427085876,-0.3502460718154907,0.9980204105377197,0.6335200071334839,0.6467455625534058,-0.32515591382980347,0.9932872653007507,0.6332903504371643,0.6445203423500061,-0.32523220777511597,0.9944450259208679,0.6332047581672668,0.642370879650116,-0.3252728283405304,0.9970888495445251,0.6537110805511475,0.6250708103179932,-0.3811263144016266,0.9959946870803833,0.6452876329421997,0.6245303153991699,-0.2685236632823944,0.9954116940498352,0.650919497013092,0.6668809056282043,-0.3338162899017334,0.9958702921867371,0.646992564201355,0.6696541905403137,-0.30125099420547485,0.9927939176559448,0.7169307470321655,0.657364547252655,-0.38617831468582153,0.9987106323242188,0.6719688177108765,0.6212759613990784,-0.1719803810119629,0.9987912774085999,0.7421275973320007,0.7863417863845825,-0.4175754189491272,0.9868739247322083,0.6555809378623962,0.7458889484405518,-0.13351121544837952,0.7153827548027039,0.7501225471496582,0.9050694704055786,-0.4309099316596985,0.9894940257072449,0.6509079337120056,0.8506250381469727,-0.18335136771202087,0.8727813363075256,0.7396427989006042,0.9274691939353943,-0.48486289381980896,0.9779110550880432,0.6359686851501465,0.8761424422264099,-0.20346906781196594,0.8510270714759827,0.7323547005653381,0.9193993210792542,-0.47584986686706543,0.9763369560241699,0.6366786956787109,0.8829774856567383,-0.2383817881345749,0.8517448306083679,0.7362497448921204,0.9136860966682434,-0.43174853920936584,0.9560838341712952,0.6443119049072266,0.8811007738113403,-0.20008401572704315,0.8420040011405945,0.8059924244880676,0.6637787818908691,-0.07508920133113861,0.9984220266342163,0.7824599742889404,0.6476879715919495,0.0748298242688179,0.9942541718482971,0.820644736289978,0.7435487508773804,0.11231820285320282,0.9025981426239014,0.8255793452262878,0.734770655632019,0.280249685049057,0.37232547998428345,0.8936516046524048,0.7524954676628113,0.34197553992271423,0.9540464282035828,0.888744056224823,0.747735857963562,0.5062177181243896,0.6318443417549133,0.9099639654159546,0.7456294298171997,0.3643445372581482,0.915645182132721,0.8998814821243286,0.7390106916427612,0.5303751826286316,0.6595498919487,0.8855348825454712,0.8163735866546631,0.33694157004356384,0.9255316853523254,0.8859585523605347,0.7953619956970215,0.5110335350036621,0.8179887533187866
sn,0.6402067542076111,0.6675147414207458,-0.39901483058929443,0.9977067112922668,0.6377378106117249,0.6510279178619385,-0.41872256994247437,0.9971736669540405,0.639624834060669,0.6489031910896301,-0.4186842441558838,0.9977437853813171,0.6417161226272583,0.64641273021698,-0.41874629259109497,0.9981174468994141,0.6341599225997925,0.6514718532562256,-0.3922836184501648,0.9936434030532837,0.6335843801498413,0.649513304233551,-0.3923965096473694,0.994777500629425,0.6332492232322693,0.6472797989845276,-0.3924456536769867,0.9972468614578247,0.6573264598846436,0.6250969171524048,-0.4398958683013916,0.9961574673652649,0.64527428150177,0.6279860138893127,-0.3205851912498474,0.995616614818573,0.652725338935852,0.6685031056404114,-0.399490624666214,0.9960730671882629,0.6477891206741333,0.6720724701881409,-0.36500877141952515,0.9932239055633545,0.7275710701942444,0.6577244400978088,-0.43351873755455017,0.9987605214118958,0.6675968766212463,0.6232637166976929,-0.21342548727989197,0.998871386051178,0.7465574145317078,0.7849295139312744,-0.47076907753944397,0.9875065684318542,0.6560623645782471,0.7480260133743286,-0.1738937944173813,0.7335572838783264,0.7502945065498352,0.904514729976654,-0.49618902802467346,0.9899525046348572,0.650861382484436,0.8658981323242188,-0.237423375248909,0.8815463781356812,0.7401015758514404,0.9267321228981018,-0.558702826499939,0.9786338806152344,0.6354976892471313,0.8800341486930847,-0.2610330581665039,0.8597802519798279,0.7330034971237183,0.9192900061607361,-0.5478786826133728,0.9771292805671692,0.6366783380508423,0.8843480348587036,-0.299721360206604,0.8607400059700012,0.7367163896560669,0.9132161736488342,-0.4972671866416931,0.9572240114212036,0.6443448066711426,0.8823474645614624,-0.2560729384422302,0.8514981269836426,0.8066032528877258,0.6638451218605042,-0.07721681892871857,0.998344898223877,0.7824292182922363,0.65118408203125,0.07696942985057831,0.9942315220832825,0.8475787043571472,0.728870153427124,0.1268385946750641,0.9027308225631714,0.8330337405204773,0.718874454498291,0.2994357943534851,0.37633252143859863,0.8976302146911621,0.7522454261779785,0.39560192823410034,0.9536260366439819,0.8920212984085083,0.7480533123016357,0.5694738626480103,0.6283173561096191,0.9109588861465454,0.7445924282073975,0.42166242003440857,0.9154675006866455,0.9052906036376953,0.7397422790527344,0.5979966521263123,0.6619518995285034,0.8949570655822754,0.8109442591667175,0.3828582167625427,0.9254499077796936,0.8933583498001099,0.7954354882240295,0.5713597536087036,0.8168690800666809
sn,0.6412431001663208,0.6693581342697144,-0.42810505628585815,0.9978384971618652,0.6387829780578613,0.6538005471229553,-0.44882574677467346,0.9972910284996033,0.6408193111419678,0.6514078378677368,-0.44878849387168884,0.9978505373001099,0.64315265417099,0.6483606100082397,-0.4488649368286133,0.9981945157051086,0.6346917748451233,0.6551029086112976,-0.421102911233902,0.9939510226249695,0.6339158415794373,0.6536276340484619,-0.4212256968021393,0.9950727224349976,0.6333659291267395,0.6517910361289978,-0.42127880454063416,0.9973834156990051,0.6601184606552124,0.625065267086029,-0.47015053033828735,0.9962885975837708,0.645279049873352,0.6310368180274963,-0.34463030099868774,0.9957765936851501,0.6539332866668701,0.669242262840271,-0.42819732427597046,0.9962509870529175,0.6481620073318481,0.6731234788894653,-0.39189308881759644,0.9935887455940247,0.7302448749542236,0.6581892371177673,-0.4632183015346527,0.9988261461257935,0.6662436723709106,0.6246951818466187,-0.23092670738697052,0.998955488204956,0.747471034526825,0.7830075621604919,-0.5022293329238892,0.9883295893669128,0.6566317081451416,0.747988224029541,-0.18390046060085297,0.7527503967285156,0.7501595616340637,0.9032440185546875,-0.5277755856513977,0.9905169010162354,0.6507446765899658,0.8684169054031372,-0.25074589252471924,0.8909417390823364,0.7411342263221741,0.9261466860771179,-0.5914580225944519,0.9795627593994141,0.6348488330841064,0.8811792731285095,-0.27476242184638977,0.8697431683540344,0.7334574460983276,0.9193571209907532,-0.58214271068573,0.9781229496002197,0.6366547346115112,0.8845046162605286,-0.3139128088951111,0.8708010911941528,0.7367407083511353,0.9131507277488708,-0.5291697382926941,0.9586154222488403,0.6443850994110107,0.8825643658638,-0.2696961462497711,0.8620547652244568,0.8087155222892761,0.664513349533081,-0.08096007257699966,0.9982398748397827,0.782374382019043,0.6545183658599854,0.08069948107004166,0.9941352009773254,0.8551934957504272,0.7283981442451477,0.13878804445266724,0.9018425941467285,0.8344521522521973,0.7155552506446838,0.31716540455818176,0.3753061592578888,0.9008159637451172,0.7522435784339905,0.41924840211868286,0.9535451531410217,0.890093207359314,0.7475578188896179,0.6016710996627808,0.620736300945282,0.9132746458053589,0.7437835931777954,0.4458315372467041,0.9153845310211182,0.901894748210907,0.73907071352005,0.6317825317382812,0.6623347401618958,0.895730197429657,0.8104722499847412,0.39986878633499146,0.9253597259521484,0.892022430896759,0.7961940169334412,0.6054137945175171,0.8140351176261902
sn,0.641525149345398,0.6696302890777588,-0.43545418977737427,0.9979193210601807,0.639245331287384,0.6542637944221497,-0.45696884393692017,0.9973387718200684,0.6414049863815308,0.6517770290374756,-0.45692378282546997,0.9979076385498047,0.6439412236213684,0.6486163139343262,-0.45699653029441833,0.9982234835624695,0.6349156498908997,0.6555250287055969,-0.4290681481361389,0.9941040873527527,0.6340330839157104,0.6540303826332092,-0.42919212579727173,0.995258092880249,0.6333745718002319,0.6521443128585815,-0.429246723651886,0.9974534511566162,0.6612920761108398,0.6250513792037964,-0.4809125065803528,0.9962947368621826,0.6453069448471069,0.6312377452850342,-0.3543907701969147,0.9957926273345947,0.6540957689285278,0.669308066368103,-0.43626660108566284,0.9963340759277344,0.6481481790542603,0.6731703281402588,-0.3997175693511963,0.993826687335968,0.7315998077392578,0.6597440838813782,-0.4735560417175293,0.9988662600517273,0.6648787260055542,0.6233867406845093,-0.2402755469083786,0.9990264773368835,0.7474419474601746,0.7837642431259155,-0.5134130716323853,0.9890662431716919,0.6566049456596375,0.7475329637527466,-0.19021667540073395,0.7690644860267639,0.7498781085014343,0.9032527208328247,-0.5383428931236267,0.9909510016441345,0.6502659916877747,0.8687256574630737,-0.25973591208457947,0.8989474773406982,0.7411566376686096,0.9261516332626343,-0.6032441854476929,0.9801831245422363,0.6346413493156433,0.8824741840362549,-0.2849500775337219,0.8781339526176453,0.7335337400436401,0.9200619459152222,-0.5932227373123169,0.9787835478782654,0.6365114450454712,0.8850776553153992,-0.32523012161254883,0.8793199062347412,0.7367492914199829,0.9137338995933533,-0.5395501852035522,0.959351122379303,0.6442204117774963,0.8827839493751526,-0.27910116314888,0.8708981275558472,0.8094481229782104,0.6647250056266785,-0.08346188068389893,0.998099684715271,0.7818639874458313,0.654388964176178,0.08318866789340973,0.9939560294151306,0.8558212518692017,0.7283830642700195,0.14825955033302307,0.9015254974365234,0.834846019744873,0.715999186038971,0.32732874155044556,0.37636762857437134,0.9013620615005493,0.7523202896118164,0.4387590289115906,0.9535698890686035,0.8892916440963745,0.7473636269569397,0.6228788495063782,0.6167433261871338,0.9144454002380371,0.7437290549278259,0.46645626425743103,0.9149128794670105,0.9013919830322266,0.7390646934509277,0.6541446447372437,0.6633898019790649,0.894366443157196,0.8107234239578247,0.4189482629299164,0.9252469539642334,0.8861432075500488,0.8015941977500916,0.6253983378410339,0.8125240206718445
sn,0.6425837874412537,0.6698849201202393,-0.421518474817276,0.997960090637207,0.6404255628585815,0.6548088788986206,-0.4431644082069397,0.9973344802856445,0.642612636089325,0.6522664427757263,-0.4431110918521881,0.9979202747344971,0.6452445387840271,0.6490376591682434,-0.44317108392715454,0.9982077479362488,0.6359184980392456,0.6560158133506775,-0.41618412733078003,0.9941698312759399,0.6348956823348999,0.6545001864433289,-0.4163088798522949,0.9953747391700745,0.6339999437332153,0.6526256799697876,-0.4163696765899658,0.9974825382232666,0.661784827709198,0.6250749826431274,-0.4684070646762848,0.9961907863616943,0.6458123922348022,0.6313543915748596,-0.3463284969329834,0.9957463145256042,0.654958188533783,0.6694347262382507,-0.4227472245693207,0.996335506439209,0.6484441757202148,0.6731829643249512,-0.38753384351730347,0.9939963817596436,0.732062041759491,0.6603389978408813,-0.46080026030540466,0.9988651275634766,0.6647043228149414,0.6219092607498169,-0.23594991862773895,0.9990838170051575,0.747138500213623,0.7838234901428223,-0.4986848831176758,0.9895528554916382,0.6565043330192566,0.7486113905906677,-0.18231558799743652,0.7821879982948303,0.7494221925735474,0.9030815958976746,-0.5255743861198425,0.9911345839500427,0.6499629616737366,0.868691086769104,-0.2534397840499878,0.9059302806854248,0.741471529006958,0.9251114726066589,-0.5889979600906372,0.9802128076553345,0.6346278190612793,0.8829824924468994,-0.27910116314888,0.8855530619621277,0.7339960336685181,0.9199879169464111,-0.5792250037193298,0.9788071513175964,0.6365171670913696,0.8852362036705017,-0.319588840007782,0.8868576884269714,0.7368846535682678,0.9137257933616638,-0.526720404624939,0.9589247107505798,0.6441205739974976,0.8827759623527527,-0.27279379963874817,0.8786604404449463,0.8100053668022156,0.6648027300834656,-0.08344326913356781,0.9978717565536499,0.7799080014228821,0.6542203426361084,0.08315948396921158,0.993671178817749,0.8523858189582825,0.725553572177887,0.16169366240501404,0.9003552794456482,0.8344234228134155,0.711523711681366,0.33123570680618286,0.37521377205848694,0.9010198712348938,0.7523114681243896,0.45542049407958984,0.952768087387085,0.8883763551712036,0.7473740577697754,0.6277903318405151,0.611879825592041,0.9142130613327026,0.7437216639518738,0.4835689663887024,0.9136761426925659,0.9011079668998718,0.7391440272331238,0.6593013405799866,0.6636872887611389,0.8934966921806335,0.8105456829071045,0.4373258054256439,0.9231063723564148,0.8846181035041809,0.8033280372619629,0.6299617290496826,0.8082792162895203
sn,0.6426364779472351,0.6705224514007568,-0.4465654492378235,0.9980136156082153,0.6406105756759644,0.6556069850921631,-0.46863141655921936,0.9973594546318054,0.6428579092025757,0.6530810594558716,-0.4685794413089752,0.9979553818702698,0.6455928087234497,0.6497755646705627,-0.46864867210388184,0.9982171058654785,0.6360528469085693,0.6566196084022522,-0.44026437401771545,0.9942630529403687,0.6350057721138,0.655059814453125,-0.4403885304927826,0.9955044984817505,0.6340613961219788,0.6531380414962769,-0.4404393136501312,0.9975224733352661,0.6617248058319092,0.6253670454025269,-0.49277082085609436,0.9961585402488708,0.6459084153175354,0.6317731142044067,-0.3641786575317383,0.9957210421562195,0.6550106406211853,0.6700795292854309,-0.447138249874115,0.9963564872741699,0.6484326124191284,0.673480749130249,-0.4099712371826172,0.9941254258155823,0.7326900959014893,0.6606153845787048,-0.4839456081390381,0.9989051818847656,0.6636624336242676,0.622872531414032,-0.24839064478874207,0.9991440773010254,0.7469397783279419,0.7853524684906006,-0.524490475654602,0.9901409149169922,0.6567548513412476,0.7493703365325928,-0.19645357131958008,0.795326292514801,0.7494019269943237,0.9031260013580322,-0.5534279346466064,0.9914842844009399,0.6498011350631714,0.8685851097106934,-0.2713170647621155,0.912477970123291,0.742052435874939,0.924547553062439,-0.6202350854873657,0.9806877970695496,0.634535014629364,0.8828874230384827,-0.297984778881073,0.8923359513282776,0.7344321012496948,0.9198847413063049,-0.6102638244628906,0.9793203473091125,0.6365190744400024,0.8852311968803406,-0.3394119143486023,0.8937519192695618,0.7370769381523132,0.9137250185012817,-0.5547810792922974,0.9593877792358398,0.6440786123275757,0.8827300071716309,-0.2913331091403961,0.8858035802841187,0.8106830716133118,0.665008008480072,-0.08492220938205719,0.9977768659591675,0.7782629728317261,0.6545459628105164,0.08461812138557434,0.9936095476150513,0.8525242805480957,0.7248001098632812,0.17024116218090057,0.8978787660598755,0.8334838151931763,0.7109270095825195,0.34947633743286133,0.370818555355072,0.900584876537323,0.7521649599075317,0.47948774695396423,0.9515388607978821,0.8853545188903809,0.7472964525222778,0.663996696472168,0.6027032136917114,0.9139601588249207,0.7432917356491089,0.509303629398346,0.9117611050605774,0.8963214159011841,0.7391363978385925,0.6975080370903015,0.6622530221939087,0.8928396105766296,0.8096020221710205,0.4612342417240143,0.9217454791069031,0.8824833035469055,0.8057000041007996,0.6694877743721008,0.8040809631347656
sn,0.6425846219062805,0.6706109642982483,-0.4302982687950134,0.9980610609054565,0.6404759287834167,0.6557515263557434,-0.4523251950740814,0.9973756670951843,0.6426492929458618,0.6532522439956665,-0.452275812625885,0.9979857802391052,0.645279586315155,0.650050163269043,-0.4523385167121887,0.9982242584228516,0.6360167264938354,0.6566659212112427,-0.42384687066078186,0.9943417906761169,0.6349478960037231,0.6550605297088623,-0.4239719808101654,0.9956226348876953,0.6339879631996155,0.6531026363372803,-0.4240259528160095,0.9975594878196716,0.6613346338272095,0.6256077885627747,-0.47771984338760376,0.996124804019928,0.6459044218063354,0.6319262385368347,-0.34884124994277954,0.9956954717636108,0.6549263000488281,0.6704041361808777,-0.43153947591781616,0.9963788390159607,0.6482387185096741,0.6735453605651855,-0.39424312114715576,0.9942384958267212,0.7326878309249878,0.6607100367546082,-0.4713151454925537,0.9989361763000488,0.6632298231124878,0.624342679977417,-0.23567800223827362,0.9991927146911621,0.7468625903129578,0.785753607749939,-0.510852575302124,0.990601658821106,0.6573014855384827,0.7507886290550232,-0.1836097687482834,0.8057430982589722,0.7492811679840088,0.9033873677253723,-0.5406447649002075,0.9917086362838745,0.6497911214828491,0.8687707781791687,-0.2547440230846405,0.9178087711334229,0.7420250773429871,0.9241979718208313,-0.6062637567520142,0.9809841513633728,0.6345550417900085,0.8829044103622437,-0.2800624668598175,0.8978673815727234,0.7344133853912354,0.9198224544525146,-0.5968626141548157,0.979644775390625,0.6365588903427124,0.8853221535682678,-0.3211485743522644,0.8994405269622803,0.737022876739502,0.913730800151825,-0.5420867204666138,0.9595295190811157,0.6440910696983337,0.8827387690544128,-0.27451857924461365,0.8916728496551514,0.8116756677627563,0.6650663018226624,-0.08570557087659836,0.9976481199264526,0.7778403759002686,0.6559450626373291,0.0853913202881813,0.9934159517288208,0.8555693626403809,0.7251241207122803,0.16458743810653687,0.8944399952888489,0.8331828117370605,0.7123099565505981,0.34648796916007996,0.3622146248817444,0.9001678228378296,0.7521563768386841,0.46408647298812866,0.950539231300354,0.8818526268005371,0.746604859828949,0.6517389416694641,0.5906718373298645,0.9143427610397339,0.7432040572166443,0.4928758144378662,0.9101830124855042,0.8921168446540833,0.7384790182113647,0.6843803524971008,0.6592298746109009,0.892364501953125,0.8097386956214905,0.445503294467926,0.9198354482650757,0.881169319152832,0.8063116073608398,0.6592938303947449,0.7965814471244812
sn,0.642469048500061,0.6713767647743225,-0.42053908109664917,0.9980992078781128,0.6403670310974121,0.6562776565551758,-0.44229620695114136,0.9973992705345154,0.6425865888595581,0.6537865996360779,-0.4422484040260315,0.9980112910270691,0.645248293876648,0.6506254076957703,-0.44230809807777405,0.9982351660728455,0.6357909440994263,0.657183051109314,-0.414092481136322,0.9944438338279724,0.6347019076347351,0.6555958986282349,-0.4142197072505951,0.9957361221313477,0.6337132453918457,0.6536436080932617,-0.4142793118953705,0.9976059198379517,0.6611679196357727,0.6259575486183167,-0.46722084283828735,0.9960989356040955,0.6457920074462891,0.6325675249099731,-0.33996257185935974,0.995701253414154,0.6549025774002075,0.6714240312576294,-0.42166081070899963,0.9964132308959961,0.6479957699775696,0.6742404699325562,-0.38481420278549194,0.994388222694397,0.7322953939437866,0.6608871221542358,-0.4616265892982483,0.9989551305770874,0.6629115343093872,0.6256320476531982,-0.22784313559532166,0.9992334842681885,0.7467707991600037,0.785953164100647,-0.5013092756271362,0.9909769296646118,0.657800555229187,0.7518995404243469,-0.17398545145988464,0.8130308389663696,0.7493247985839844,0.9037012457847595,-0.5317954421043396,0.9918126463890076,0.6497703790664673,0.86857008934021,-0.2481900453567505,0.922031819820404,0.7420467734336853,0.9241585731506348,-0.5961266160011292,0.9809957146644592,0.6345924139022827,0.8828468322753906,-0.27219927310943604,0.9022497534751892,0.7344041466712952,0.9197580814361572,-0.5867252349853516,0.9796669483184814,0.6366222500801086,0.8853386044502258,-0.31021812558174133,0.9039933681488037,0.7370241284370422,0.913758397102356,-0.5330682992935181,0.9591076374053955,0.6440920233726501,0.882738471031189,-0.2662713825702667,0.8963948488235474,0.8123551607131958,0.6652933955192566,-0.08561066538095474,0.997504711151123,0.7780017852783203,0.6569617986679077,0.0852915421128273,0.9931930899620056,0.8584806323051453,0.7255191206932068,0.16219571232795715,0.889650821685791,0.8332783579826355,0.7120733261108398,0.34057310223579407,0.34966614842414856,0.9002839922904968,0.752322793006897,0.45292606949806213,0.9488060474395752,0.8818528056144714,0.7463934421539307,0.6379074454307556,0.5742363929748535,0.9156096577644348,0.7432763576507568,0.4806818962097168,0.907561719417572,0.8918997645378113,0.7382461428642273,0.6697893738746643,0.6525915265083313,0.8924463987350464,0.8098657131195068,0.4330962598323822,0.9163572788238525,0.8804773092269897,0.8067715167999268,0.6463249325752258,0.7853009700775146
sn,0.6421449780464172,0.6722515821456909,-0.4131832718849182,0.9981198906898499,0.6399520039558411,0.656782865524292,-0.43513137102127075,0.9974037408828735,0.6421253085136414,0.6543241739273071,-0.43508538603782654,0.9980263113975525,0.6446812748908997,0.6512296795845032,-0.4351446032524109,0.998235821723938,0.635386049747467,0.6576239466667175,-0.407064825296402,0.9944801926612854,0.6343101263046265,0.6560101509094238,-0.40718692541122437,0.9958072900772095,0.6333206295967102,0.6540261507034302,-0.4072440564632416,0.9976276755332947,0.6604510545730591,0.6269077658653259,-0.4613962173461914,0.9960656762123108,0.6455483436584473,0.6332436203956604,-0.3349810242652893,0.9956691265106201,0.6545959115028381,0.6723890900611877,-0.41477757692337036,0.99642413854599,0.6477519869804382,0.6750192046165466,-0.37825995683670044,0.9944765567779541,0.7321392297744751,0.6627480983734131,-0.45579418540000916,0.9989678859710693,0.6629763841629028,0.6287556886672974,-0.22635968029499054,0.9992653727531433,0.7474876642227173,0.7863578200340271,-0.49386557936668396,0.9912576079368591,0.658081591129303,0.7521448135375977,-0.1624973714351654,0.8173446655273438,0.7494596838951111,0.904841423034668,-0.5237990617752075,0.9918952584266663,0.6497324109077454,0.8684820532798767,-0.23990276455879211,0.9253334999084473,0.7420783638954163,0.9241686463356018,-0.5877798199653625,0.9810364246368408,0.6345959901809692,0.8827831745147705,-0.26603636145591736,0.9055914878845215,0.7343984842300415,0.9197536110877991,-0.5787637233734131,0.9797268509864807,0.6366561651229858,0.8853572607040405,-0.30764660239219666,0.9075404405593872,0.7370244264602661,0.9138675332069397,-0.5251773595809937,0.9588795900344849,0.6441067457199097,0.8827344179153442,-0.2595624625682831,0.9000548124313354,0.8130233883857727,0.6666044592857361,-0.08537284284830093,0.997410237789154,0.7781283259391785,0.6586929559707642,0.08505482226610184,0.993086040019989,0.8596826791763306,0.7258232235908508,0.16468708217144012,0.8845875263214111,0.8351380228996277,0.7129729986190796,0.3415243625640869,0.3386023938655853,0.9002172350883484,0.75239098072052,0.45741206407546997,0.9466279745101929,0.8809999227523804,0.7461066246032715,0.6397441625595093,0.5585208535194397,0.9159822463989258,0.7433031797409058,0.4856239855289459,0.9039838910102844,0.890600860118866,0.7380133867263794,0.6718763113021851,0.645859956741333,0.8928060531616211,0.8098675012588501,0.43835267424583435,0.9121296405792236,0.8805167078971863,0.8070154190063477,0.6492089033126831,0.7733521461486816
sn,0.6411783695220947,0.6735290288925171,-0.42506155371665955,0.9981387853622437,0.6391628980636597,0.6575360894203186,-0.4475608766078949,0.9974325299263,0.6413490176200867,0.6550205945968628,-0.44751691818237305,0.9980513453483582,0.6439012289047241,0.6518517136573792,-0.44758373498916626,0.9982529282569885,0.6345775723457336,0.6585560441017151,-0.41780948638916016,0.9945566058158875,0.6335397958755493,0.6570517420768738,-0.41793185472488403,0.9958752393722534,0.6325670480728149,0.6552027463912964,-0.41799014806747437,0.9976551532745361,0.6600363850593567,0.6278321743011475,-0.47254616022109985,0.9960507154464722,0.6452553868293762,0.6347983479499817,-0.3388960659503937,0.9956431984901428,0.6538305282592773,0.6735931634902954,-0.425717830657959,0.9964341521263123,0.646777331829071,0.6763962507247925,-0.38700076937675476,0.9945672750473022,0.7319218516349792,0.6664631962776184,-0.4652073383331299,0.9989824891090393,0.6631705164909363,0.6301202774047852,-0.22404420375823975,0.9992992877960205,0.7495265007019043,0.7885910272598267,-0.5087844133377075,0.9914405941963196,0.6585453748703003,0.7522990703582764,-0.15567341446876526,0.8182116746902466,0.7502931356430054,0.9064308404922485,-0.547081708908081,0.9919391870498657,0.6497071981430054,0.8681909441947937,-0.22633817791938782,0.9277645945549011,0.7425764799118042,0.9246784448623657,-0.6135383248329163,0.9810776114463806,0.6345500349998474,0.88275146484375,-0.25172725319862366,0.9084839224815369,0.7345491051673889,0.9197971820831299,-0.6054685711860657,0.9797779321670532,0.6366572976112366,0.8853582739830017,-0.29304438829421997,0.9105678796768188,0.7371991872787476,0.9142367839813232,-0.5490425825119019,0.9585794806480408,0.6441619992256165,0.8827308416366577,-0.24601173400878906,0.9032335877418518,0.8137284517288208,0.6693913340568542,-0.08553937822580338,0.9973130822181702,0.7781514525413513,0.6616392135620117,0.0852241963148117,0.9930403828620911,0.8596240282058716,0.7261401414871216,0.1737866997718811,0.8711774349212646,0.8349849581718445,0.7134659886360168,0.3511238694190979,0.32415521144866943,0.9000579118728638,0.7523233890533447,0.47917765378952026,0.9407928586006165,0.8789265751838684,0.7450469732284546,0.6642666459083557,0.5368139743804932,0.9161069989204407,0.7431747317314148,0.5087549686431885,0.897274374961853,0.8889721035957336,0.7368156313896179,0.6981654167175293,0.6332890391349792,0.892647922039032,0.8099334836006165,0.4603212773799896,0.9028072953224182,0.8786568641662598,0.8067108392715454,0.6761852502822876,0.7546703815460205
